psu_hh_idcode,subjective_poverty_1,subjective_poverty_2,subjective_poverty_3,subjective_poverty_4,subjective_poverty_5,subjective_poverty_6,subjective_poverty_7,subjective_poverty_8,subjective_poverty_9,subjective_poverty_10
124_2_1,0,0,0,1,0,0,0,0,0,0
228_6_1,0,0,1,0,0,0,0,0,0,0
532_8_1,0,0,0,0,0,1,0,0,0,0
508_5_1,0,0,0,0,1,0,0,0,0,0
796_3_1,0,0,0,0,1,0,0,0,0,0
123_8_1,0,0,0,0,0,0,1,0,0,0
564_9_1,0,0,0,0,0,1,0,0,0,0
504_3_1,0,0,0,1,0,0,0,0,0,0
758_11_2,0,0,0,0,0,0,1,0,0,0
829_7_2,0,0,0,0,0,1,0,0,0,0
597_7_1,0,0,0,0,1,0,0,0,0,0
704_6_2,0,0,0,0,1,0,0,0,0,0
185_2_1,1,0,0,0,0,0,0,0,0,0
763_7_1,0,0,1,0,0,0,0,0,0,0
710_2_1,0,0,0,0,0,1,0,0,0,0
733_6_2,1,0,0,0,0,0,0,0,0,0
283_4_1,0,0,0,0,0,0,0,1,0,0
661_5_1,0,1,0,0,0,0,0,0,0,0
183_2_1,0,0,0,0,1,0,0,0,0,0
445_7_2,0,0,0,0,0,0,0,1,0,0
175_5_1,1,0,0,0,0,0,0,0,0,0
34_1_1,0,0,1,0,0,0,0,0,0,0
444_6_1,0,0,0,0,0,0,0,1,0,0
444_5_1,0,0,0,0,0,0,1,0,0,0
344_8_1,0,0,0,0,1,0,0,0,0,0
518_8_1,0,0,0,0,0,0,0,1,0,0
337_9_1,0,0,0,0,1,0,0,0,0,0
760_12_1,0,0,0,0,0,0,0,1,0,0
597_6_1,0,0,0,1,0,0,0,0,0,0
497_7_1,0,0,0,0,0,0,0,1,0,0
117_2_2,0,0,0,0,0,1,0,0,0,0
587_1_1,0,0,0,0,0,1,0,0,0,0
650_3_1,0,0,0,1,0,0,0,0,0,0
301_3_1,0,0,0,0,1,0,0,0,0,0
273_4_1,0,0,0,1,0,0,0,0,0,0
602_3_1,0,0,0,0,1,0,0,0,0,0
465_1_1,0,0,1,0,0,0,0,0,0,0
31_7_1,0,0,0,0,1,0,0,0,0,0
200_4_1,0,0,0,1,0,0,0,0,0,0
220_7_1,0,0,0,0,1,0,0,0,0,0
811_5_1,0,0,0,0,1,0,0,0,0,0
561_9_1,0,0,0,1,0,0,0,0,0,0
116_7_1,0,0,0,0,0,0,1,0,0,0
513_4_1,0,0,0,0,0,0,1,0,0,0
615_8_2,0,0,0,0,0,1,0,0,0,0
34_5_1,0,0,1,0,0,0,0,0,0,0
84_6_1,0,0,1,0,0,0,0,0,0,0
795_5_1,0,0,0,0,1,0,0,0,0,0
833_6_1,0,0,0,1,0,0,0,0,0,0
239_8_1,0,0,0,0,1,0,0,0,0,0
680_7_2,0,0,1,0,0,0,0,0,0,0
704_11_2,0,0,0,1,0,0,0,0,0,0
145_1_1,0,0,0,0,1,0,0,0,0,0
765_8_2,0,0,0,0,0,1,0,0,0,0
698_5_2,0,0,0,0,0,1,0,0,0,0
802_9_2,0,0,0,0,1,0,0,0,0,0
625_9_1,0,0,0,1,0,0,0,0,0,0
338_2_1,0,0,1,0,0,0,0,0,0,0
325_1_1,0,0,0,0,1,0,0,0,0,0
705_2_2,0,0,0,0,0,1,0,0,0,0
223_6_1,0,0,1,0,0,0,0,0,0,0
302_9_1,0,0,0,1,0,0,0,0,0,0
377_7_2,0,1,0,0,0,0,0,0,0,0
728_3_1,0,0,0,0,0,1,0,0,0,0
289_5_1,0,1,0,0,0,0,0,0,0,0
539_7_1,0,0,0,0,0,0,0,1,0,0
462_4_1,0,1,0,0,0,0,0,0,0,0
86_8_1,0,0,1,0,0,0,0,0,0,0
240_5_1,0,0,0,1,0,0,0,0,0,0
784_7_1,0,0,0,0,0,0,0,1,0,0
77_6_1,0,0,1,0,0,0,0,0,0,0
594_8_1,0,0,0,1,0,0,0,0,0,0
385_2_2,0,0,1,0,0,0,0,0,0,0
572_1_1,0,1,0,0,0,0,0,0,0,0
401_2_1,0,0,0,1,0,0,0,0,0,0
284_6_1,0,0,0,0,0,1,0,0,0,0
800_2_2,0,0,1,0,0,0,0,0,0,0
317_8_1,0,0,0,1,0,0,0,0,0,0
5_9_1,0,0,0,1,0,0,0,0,0,0
238_3_1,0,0,0,1,0,0,0,0,0,0
207_2_1,0,0,0,0,1,0,0,0,0,0
525_5_1,0,0,0,0,1,0,0,0,0,0
33_3_1,0,0,1,0,0,0,0,0,0,0
366_7_1,0,0,0,0,0,1,0,0,0,0
305_6_1,0,0,0,0,0,0,1,0,0,0
106_11_1,0,1,0,0,0,0,0,0,0,0
353_9_1,0,0,0,0,1,0,0,0,0,0
611_8_1,0,1,0,0,0,0,0,0,0,0
418_6_1,0,1,0,0,0,0,0,0,0,0
441_7_1,0,0,0,0,0,1,0,0,0,0
707_2_2,0,0,0,1,0,0,0,0,0,0
695_1_1,0,0,0,1,0,0,0,0,0,0
539_4_1,0,0,0,0,0,0,1,0,0,0
155_2_2,0,0,0,0,0,0,1,0,0,0
141_11_1,0,0,0,0,1,0,0,0,0,0
286_10_1,0,0,0,0,1,0,0,0,0,0
247_2_1,1,0,0,0,0,0,0,0,0,0
70_7_1,0,0,0,0,1,0,0,0,0,0
114_1_1,0,0,0,0,0,1,0,0,0,0
327_11_1,0,0,0,1,0,0,0,0,0,0
394_1_2,0,0,0,0,1,0,0,0,0,0
459_9_1,0,0,0,0,0,1,0,0,0,0
61_5_1,0,0,0,0,1,0,0,0,0,0
277_7_1,0,0,1,0,0,0,0,0,0,0
166_1_1,0,0,1,0,0,0,0,0,0,0
514_2_1,0,0,0,0,0,1,0,0,0,0
320_7_1,0,0,0,0,0,1,0,0,0,0
1_12_1,0,0,0,1,0,0,0,0,0,0
458_4_1,1,0,0,0,0,0,0,0,0,0
290_7_1,0,1,0,0,0,0,0,0,0,0
706_7_1,0,0,0,1,0,0,0,0,0,0
609_6_1,0,0,0,1,0,0,0,0,0,0
624_8_1,0,0,0,0,0,1,0,0,0,0
732_2_1,0,0,0,0,0,0,0,1,0,0
182_3_2,1,0,0,0,0,0,0,0,0,0
151_2_2,0,0,0,0,0,1,0,0,0,0
304_5_1,0,0,0,0,0,0,0,1,0,0
332_2_1,0,1,0,0,0,0,0,0,0,0
227_8_2,0,0,0,0,1,0,0,0,0,0
682_9_1,0,0,0,0,0,1,0,0,0,0
341_8_1,0,0,0,1,0,0,0,0,0,0
97_6_1,0,1,0,0,0,0,0,0,0,0
285_4_1,0,0,0,0,0,0,1,0,0,0
127_6_1,0,0,0,1,0,0,0,0,0,0
755_7_1,1,0,0,0,0,0,0,0,0,0
397_3_1,0,0,0,0,0,1,0,0,0,0
134_4_2,0,0,1,0,0,0,0,0,0,0
250_1_1,0,0,0,1,0,0,0,0,0,0
160_6_3,0,0,0,0,1,0,0,0,0,0
223_8_1,0,0,0,1,0,0,0,0,0,0
795_4_1,0,0,0,0,1,0,0,0,0,0
56_9_1,0,0,0,0,0,1,0,0,0,0
111_1_1,0,0,0,0,0,1,0,0,0,0
567_1_1,0,0,0,1,0,0,0,0,0,0
484_7_3,0,0,0,0,0,0,1,0,0,0
743_8_2,1,0,0,0,0,0,0,0,0,0
342_1_2,0,0,1,0,0,0,0,0,0,0
382_2_3,0,0,0,1,0,0,0,0,0,0
707_5_1,0,0,0,0,0,0,1,0,0,0
98_7_1,0,0,1,0,0,0,0,0,0,0
332_5_1,0,0,0,1,0,0,0,0,0,0
810_6_1,0,0,0,0,0,1,0,0,0,0
219_6_1,0,0,0,1,0,0,0,0,0,0
266_10_1,0,0,0,0,1,0,0,0,0,0
283_6_1,0,0,0,0,0,0,1,0,0,0
350_1_1,0,0,0,0,0,1,0,0,0,0
304_1_1,0,0,0,0,0,0,0,1,0,0
814_3_2,0,0,1,0,0,0,0,0,0,0
718_7_2,0,0,0,0,1,0,0,0,0,0
111_6_1,0,0,0,0,0,0,0,1,0,0
673_3_2,0,0,0,1,0,0,0,0,0,0
137_5_1,0,1,0,0,0,0,0,0,0,0
604_1_1,0,0,1,0,0,0,0,0,0,0
573_8_1,0,1,0,0,0,0,0,0,0,0
67_7_1,0,0,0,0,0,1,0,0,0,0
709_8_1,0,0,0,0,0,1,0,0,0,0
305_11_1,0,0,0,0,1,0,0,0,0,0
676_3_2,0,0,0,0,0,1,0,0,0,0
613_6_1,0,0,0,0,1,0,0,0,0,0
327_3_1,0,1,0,0,0,0,0,0,0,0
683_7_1,0,0,0,0,1,0,0,0,0,0
287_5_1,0,0,0,0,0,1,0,0,0,0
216_8_1,0,0,0,1,0,0,0,0,0,0
77_4_1,0,0,1,0,0,0,0,0,0,0
466_3_1,0,1,0,0,0,0,0,0,0,0
72_3_1,0,0,0,1,0,0,0,0,0,0
248_8_1,0,0,0,0,0,1,0,0,0,0
165_6_1,0,0,0,1,0,0,0,0,0,0
43_10_1,0,0,0,1,0,0,0,0,0,0
74_5_1,0,0,1,0,0,0,0,0,0,0
650_2_1,0,0,0,0,1,0,0,0,0,0
469_12_2,0,0,0,0,1,0,0,0,0,0
80_5_1,0,0,1,0,0,0,0,0,0,0
55_3_1,0,0,0,0,0,0,1,0,0,0
238_8_2,0,0,0,1,0,0,0,0,0,0
403_1_2,0,0,0,0,0,1,0,0,0,0
13_2_1,0,0,0,0,0,0,0,1,0,0
502_5_1,0,0,0,1,0,0,0,0,0,0
521_7_1,0,0,0,0,0,1,0,0,0,0
632_11_1,0,0,1,0,0,0,0,0,0,0
794_5_1,0,0,0,0,1,0,0,0,0,0
259_11_1,0,0,0,0,0,1,0,0,0,0
193_4_1,0,0,1,0,0,0,0,0,0,0
449_8_2,0,0,0,0,0,0,0,0,1,0
495_4_1,0,0,0,0,0,0,1,0,0,0
575_1_1,0,0,0,0,1,0,0,0,0,0
457_2_1,0,0,0,0,0,1,0,0,0,0
672_6_1,0,0,0,0,1,0,0,0,0,0
693_8_1,0,0,0,1,0,0,0,0,0,0
190_7_1,0,0,0,1,0,0,0,0,0,0
121_10_1,1,0,0,0,0,0,0,0,0,0
733_3_2,1,0,0,0,0,0,0,0,0,0
67_1_1,0,0,0,0,0,1,0,0,0,0
23_1_1,0,0,1,0,0,0,0,0,0,0
459_10_1,0,0,0,0,1,0,0,0,0,0
309_11_1,0,0,0,1,0,0,0,0,0,0
628_9_1,0,0,0,0,0,1,0,0,0,0
262_5_1,0,0,0,0,0,1,0,0,0,0
376_3_2,0,0,0,1,0,0,0,0,0,0
714_1_1,0,1,0,0,0,0,0,0,0,0
429_3_1,0,0,0,0,1,0,0,0,0,0
72_5_1,0,0,0,0,0,0,1,0,0,0
718_1_1,0,0,0,0,1,0,0,0,0,0
504_6_1,0,0,0,0,0,1,0,0,0,0
75_1_1,0,0,1,0,0,0,0,0,0,0
692_2_2,0,0,0,0,1,0,0,0,0,0
383_8_1,0,0,1,0,0,0,0,0,0,0
526_3_1,0,0,0,1,0,0,0,0,0,0
297_11_1,0,0,0,1,0,0,0,0,0,0
384_3_1,0,0,1,0,0,0,0,0,0,0
782_3_1,0,0,1,0,0,0,0,0,0,0
602_11_1,0,0,0,1,0,0,0,0,0,0
473_7_2,0,0,1,0,0,0,0,0,0,0
649_5_1,0,0,0,0,1,0,0,0,0,0
683_4_1,0,0,0,0,1,0,0,0,0,0
277_2_1,0,0,0,0,0,1,0,0,0,0
742_4_1,0,0,0,1,0,0,0,0,0,0
312_8_1,0,0,0,0,1,0,0,0,0,0
556_1_1,0,0,0,0,0,0,0,1,0,0
48_9_1,0,0,0,1,0,0,0,0,0,0
107_6_1,0,0,1,0,0,0,0,0,0,0
236_1_3,0,1,0,0,0,0,0,0,0,0
47_3_1,0,0,1,0,0,0,0,0,0,0
243_5_1,0,1,0,0,0,0,0,0,0,0
588_6_1,1,0,0,0,0,0,0,0,0,0
723_12_4,0,0,0,0,0,1,0,0,0,0
719_2_1,0,0,0,0,0,0,0,0,1,0
459_11_1,0,0,0,0,1,0,0,0,0,0
829_3_2,0,0,0,0,1,0,0,0,0,0
457_10_1,0,0,0,0,1,0,0,0,0,0
139_2_1,0,1,0,0,0,0,0,0,0,0
259_7_1,0,0,0,1,0,0,0,0,0,0
296_5_1,0,0,0,0,1,0,0,0,0,0
809_2_2,0,0,0,0,1,0,0,0,0,0
168_1_2,0,0,0,0,0,0,1,0,0,0
274_7_1,0,0,0,0,0,1,0,0,0,0
764_12_2,0,0,0,0,1,0,0,0,0,0
517_1_1,0,0,0,0,0,1,0,0,0,0
751_2_1,0,0,0,0,1,0,0,0,0,0
468_4_1,0,0,0,0,1,0,0,0,0,0
584_5_1,0,0,0,1,0,0,0,0,0,0
281_11_1,0,0,0,0,0,1,0,0,0,0
572_9_2,0,0,0,0,0,0,1,0,0,0
576_6_2,0,0,0,1,0,0,0,0,0,0
808_3_1,0,0,1,0,0,0,0,0,0,0
147_5_1,0,0,0,0,1,0,0,0,0,0
410_5_1,0,0,0,0,1,0,0,0,0,0
480_2_1,0,0,0,0,1,0,0,0,0,0
541_1_1,0,1,0,0,0,0,0,0,0,0
251_3_1,0,0,1,0,0,0,0,0,0,0
178_7_2,0,1,0,0,0,0,0,0,0,0
336_9_1,0,0,0,0,1,0,0,0,0,0
747_9_2,0,0,0,0,1,0,0,0,0,0
449_10_2,0,0,0,0,0,0,0,1,0,0
513_2_1,0,0,0,0,0,1,0,0,0,0
779_5_1,0,0,0,0,1,0,0,0,0,0
691_8_1,0,0,0,1,0,0,0,0,0,0
451_7_1,1,0,0,0,0,0,0,0,0,0
184_2_1,1,0,0,0,0,0,0,0,0,0
110_3_2,0,0,0,1,0,0,0,0,0,0
288_7_1,0,0,1,0,0,0,0,0,0,0
491_3_1,0,0,0,0,1,0,0,0,0,0
331_6_1,0,0,0,0,0,1,0,0,0,0
510_7_1,0,0,0,0,0,0,1,0,0,0
722_1_1,0,0,0,1,0,0,0,0,0,0
157_5_1,0,0,0,1,0,0,0,0,0,0
513_6_1,0,0,0,0,0,0,1,0,0,0
106_1_1,1,0,0,0,0,0,0,0,0,0
588_1_1,1,0,0,0,0,0,0,0,0,0
73_6_1,0,0,0,0,0,0,1,0,0,0
26_5_1,0,0,0,0,1,0,0,0,0,0
476_2_1,0,0,1,0,0,0,0,0,0,0
206_2_1,0,0,0,0,1,0,0,0,0,0
252_9_1,0,0,0,1,0,0,0,0,0,0
407_9_4,0,0,0,0,0,0,0,0,1,0
511_10_1,0,0,0,0,0,1,0,0,0,0
550_4_2,0,0,1,0,0,0,0,0,0,0
114_4_1,0,0,0,0,0,0,0,0,0,1
79_8_1,0,0,0,1,0,0,0,0,0,0
696_4_1,0,0,1,0,0,0,0,0,0,0
560_1_1,0,0,0,1,0,0,0,0,0,0
247_12_1,0,0,1,0,0,0,0,0,0,0
21_3_1,0,0,1,0,0,0,0,0,0,0
598_9_1,0,0,0,0,0,0,1,0,0,0
567_3_1,0,0,0,0,0,0,0,1,0,0
748_8_2,0,0,0,1,0,0,0,0,0,0
543_4_3,0,0,1,0,0,0,0,0,0,0
78_2_1,0,0,1,0,0,0,0,0,0,0
110_4_1,0,0,0,0,0,0,0,1,0,0
179_11_2,0,0,1,0,0,0,0,0,0,0
372_11_1,0,0,0,0,0,0,0,1,0,0
576_8_1,0,0,0,0,0,1,0,0,0,0
69_4_1,0,0,0,0,1,0,0,0,0,0
614_8_1,0,1,0,0,0,0,0,0,0,0
757_7_2,0,0,0,0,1,0,0,0,0,0
702_2_1,0,0,0,0,0,0,1,0,0,0
452_8_1,0,0,0,0,0,1,0,0,0,0
653_2_1,0,0,1,0,0,0,0,0,0,0
24_4_1,0,0,0,1,0,0,0,0,0,0
430_8_1,0,0,1,0,0,0,0,0,0,0
232_4_1,0,0,0,1,0,0,0,0,0,0
528_2_1,0,0,0,1,0,0,0,0,0,0
680_6_1,0,0,0,0,1,0,0,0,0,0
358_2_1,0,0,1,0,0,0,0,0,0,0
233_10_5,0,0,0,1,0,0,0,0,0,0
333_6_1,0,0,0,0,0,1,0,0,0,0
424_3_1,0,0,0,0,0,1,0,0,0,0
765_7_1,0,0,0,0,0,1,0,0,0,0
81_1_1,0,0,0,1,0,0,0,0,0,0
550_1_1,0,0,0,1,0,0,0,0,0,0
127_3_1,0,0,0,1,0,0,0,0,0,0
421_8_1,0,0,0,0,0,1,0,0,0,0
815_2_1,0,0,0,0,0,1,0,0,0,0
80_6_1,0,0,0,1,0,0,0,0,0,0
417_5_1,0,0,1,0,0,0,0,0,0,0
682_1_1,0,0,0,0,1,0,0,0,0,0
457_11_1,0,0,0,0,0,1,0,0,0,0
626_5_2,0,0,0,0,0,1,0,0,0,0
289_6_1,1,0,0,0,0,0,0,0,0,0
579_10_1,1,0,0,0,0,0,0,0,0,0
394_3_1,0,1,0,0,0,0,0,0,0,0
548_6_1,0,0,0,1,0,0,0,0,0,0
263_2_1,0,0,0,0,1,0,0,0,0,0
251_5_1,0,0,1,0,0,0,0,0,0,0
245_9_1,0,0,0,1,0,0,0,0,0,0
489_1_1,0,0,0,0,1,0,0,0,0,0
172_5_2,0,0,0,0,0,1,0,0,0,0
770_6_2,0,0,0,0,0,0,1,0,0,0
116_2_1,0,0,0,0,0,1,0,0,0,0
762_3_2,0,0,0,0,1,0,0,0,0,0
69_3_1,1,0,0,0,0,0,0,0,0,0
182_2_1,0,1,0,0,0,0,0,0,0,0
592_9_1,0,0,0,0,0,0,1,0,0,0
351_6_1,0,0,0,0,1,0,0,0,0,0
327_6_1,0,0,1,0,0,0,0,0,0,0
238_5_1,0,0,0,0,1,0,0,0,0,0
656_7_1,1,0,0,0,0,0,0,0,0,0
345_9_1,0,0,0,1,0,0,0,0,0,0
254_7_1,0,0,0,1,0,0,0,0,0,0
677_10_2,0,0,0,0,0,0,1,0,0,0
288_11_1,0,0,1,0,0,0,0,0,0,0
236_7_1,0,0,0,1,0,0,0,0,0,0
806_10_1,0,0,1,0,0,0,0,0,0,0
206_3_1,0,0,0,0,0,0,1,0,0,0
122_11_1,0,0,0,1,0,0,0,0,0,0
801_7_1,0,0,0,1,0,0,0,0,0,0
263_3_1,0,0,0,0,1,0,0,0,0,0
724_6_1,0,0,0,0,0,0,1,0,0,0
636_4_1,0,0,0,0,0,0,1,0,0,0
793_7_2,0,0,0,1,0,0,0,0,0,0
829_4_4,0,0,0,0,0,1,0,0,0,0
105_5_1,0,0,0,0,1,0,0,0,0,0
435_1_1,0,0,1,0,0,0,0,0,0,0
76_2_1,0,0,1,0,0,0,0,0,0,0
274_2_1,0,0,0,0,1,0,0,0,0,0
493_8_1,0,0,0,0,0,1,0,0,0,0
662_9_1,0,0,1,0,0,0,0,0,0,0
272_5_1,0,0,0,1,0,0,0,0,0,0
716_2_1,0,0,0,0,0,0,1,0,0,0
198_8_2,0,0,0,0,0,0,1,0,0,0
709_7_1,0,0,0,0,1,0,0,0,0,0
50_8_1,0,0,0,0,1,0,0,0,0,0
252_4_1,0,0,0,0,1,0,0,0,0,0
801_6_1,0,0,0,0,1,0,0,0,0,0
161_5_1,0,0,0,1,0,0,0,0,0,0
608_11_1,0,0,1,0,0,0,0,0,0,0
230_6_1,0,0,0,1,0,0,0,0,0,0
128_5_1,0,0,1,0,0,0,0,0,0,0
166_7_1,0,0,0,0,0,0,0,1,0,0
514_3_1,0,0,0,0,0,1,0,0,0,0
60_4_1,0,0,0,1,0,0,0,0,0,0
352_4_1,0,1,0,0,0,0,0,0,0,0
625_3_1,0,1,0,0,0,0,0,0,0,0
207_4_1,0,1,0,0,0,0,0,0,0,0
819_1_1,0,0,0,0,0,1,0,0,0,0
712_3_1,0,0,0,0,0,1,0,0,0,0
317_2_1,0,0,0,1,0,0,0,0,0,0
151_8_2,0,0,0,0,0,0,0,1,0,0
640_10_1,0,0,0,0,0,1,0,0,0,0
523_6_1,0,0,0,1,0,0,0,0,0,0
109_4_1,0,0,0,0,0,1,0,0,0,0
372_12_1,0,0,0,0,1,0,0,0,0,0
68_8_1,0,0,0,0,0,1,0,0,0,0
142_6_2,0,0,0,0,0,1,0,0,0,0
808_10_2,0,0,1,0,0,0,0,0,0,0
424_9_2,0,0,0,0,1,0,0,0,0,0
598_8_1,0,0,0,0,1,0,0,0,0,0
371_4_1,0,1,0,0,0,0,0,0,0,0
408_6_1,0,0,0,0,0,1,0,0,0,0
539_8_2,0,0,0,0,0,1,0,0,0,0
824_4_3,0,0,0,0,0,0,1,0,0,0
324_1_1,0,0,0,1,0,0,0,0,0,0
352_8_1,0,0,0,0,1,0,0,0,0,0
646_6_3,0,0,1,0,0,0,0,0,0,0
722_2_1,0,0,0,1,0,0,0,0,0,0
449_5_2,0,0,0,0,0,0,0,1,0,0
781_5_1,0,0,0,1,0,0,0,0,0,0
709_2_3,0,0,0,0,0,0,0,1,0,0
329_9_1,0,1,0,0,0,0,0,0,0,0
667_5_1,1,0,0,0,0,0,0,0,0,0
655_1_1,0,0,1,0,0,0,0,0,0,0
136_1_1,0,1,0,0,0,0,0,0,0,0
261_9_1,0,0,0,0,0,0,0,1,0,0
307_10_1,0,0,0,0,0,1,0,0,0,0
254_1_1,0,0,1,0,0,0,0,0,0,0
639_8_2,0,0,0,0,0,0,0,1,0,0
29_3_1,0,0,0,1,0,0,0,0,0,0
127_9_1,0,0,1,0,0,0,0,0,0,0
242_3_2,0,0,0,0,0,1,0,0,0,0
795_3_1,0,0,0,0,0,1,0,0,0,0
176_6_4,0,0,0,1,0,0,0,0,0,0
273_5_1,0,0,0,1,0,0,0,0,0,0
88_2_1,0,0,0,1,0,0,0,0,0,0
141_7_2,0,0,0,0,1,0,0,0,0,0
488_1_1,0,0,0,1,0,0,0,0,0,0
223_3_1,0,0,0,1,0,0,0,0,0,0
530_1_1,0,0,0,0,1,0,0,0,0,0
330_4_1,0,1,0,0,0,0,0,0,0,0
437_3_1,0,0,0,0,1,0,0,0,0,0
130_10_1,0,0,0,0,0,0,1,0,0,0
283_2_1,0,0,0,0,0,0,0,1,0,0
814_1_2,0,0,0,1,0,0,0,0,0,0
825_3_2,0,0,0,0,1,0,0,0,0,0
40_2_1,0,0,0,0,1,0,0,0,0,0
332_3_1,0,0,0,1,0,0,0,0,0,0
286_4_1,0,0,0,0,1,0,0,0,0,0
596_5_1,0,0,0,0,0,0,0,1,0,0
319_6_1,0,0,0,0,1,0,0,0,0,0
271_1_2,0,0,0,0,0,1,0,0,0,0
393_3_1,0,0,0,0,1,0,0,0,0,0
804_5_1,0,0,0,0,1,0,0,0,0,0
497_1_1,0,0,0,0,0,1,0,0,0,0
179_8_1,1,0,0,0,0,0,0,0,0,0
590_6_2,0,0,0,0,0,1,0,0,0,0
316_3_1,0,0,0,1,0,0,0,0,0,0
661_3_1,0,1,0,0,0,0,0,0,0,0
694_7_2,0,0,0,0,1,0,0,0,0,0
57_1_1,0,0,0,0,1,0,0,0,0,0
814_7_2,0,0,0,1,0,0,0,0,0,0
161_6_2,0,1,0,0,0,0,0,0,0,0
467_2_1,0,0,0,1,0,0,0,0,0,0
46_2_1,0,0,0,1,0,0,0,0,0,0
671_6_1,0,1,0,0,0,0,0,0,0,0
752_6_1,0,0,0,0,0,0,1,0,0,0
308_8_1,0,1,0,0,0,0,0,0,0,0
3_9_1,0,0,1,0,0,0,0,0,0,0
259_5_1,0,0,0,1,0,0,0,0,0,0
207_6_1,0,0,0,0,1,0,0,0,0,0
88_7_1,0,0,1,0,0,0,0,0,0,0
602_10_1,0,0,0,0,1,0,0,0,0,0
344_1_1,0,0,0,1,0,0,0,0,0,0
173_1_2,0,0,0,0,0,1,0,0,0,0
677_7_1,0,0,0,0,1,0,0,0,0,0
309_9_1,0,0,0,0,0,1,0,0,0,0
470_4_1,0,0,1,0,0,0,0,0,0,0
291_7_1,0,0,0,0,1,0,0,0,0,0
58_6_1,0,0,1,0,0,0,0,0,0,0
524_1_1,0,0,0,0,1,0,0,0,0,0
511_4_1,0,0,0,0,0,1,0,0,0,0
186_7_1,0,1,0,0,0,0,0,0,0,0
460_11_1,0,0,0,0,0,1,0,0,0,0
36_3_1,0,0,0,1,0,0,0,0,0,0
443_3_1,0,0,0,1,0,0,0,0,0,0
584_3_2,1,0,0,0,0,0,0,0,0,0
323_9_1,0,0,0,0,0,0,0,0,1,0
172_1_2,0,0,0,0,1,0,0,0,0,0
557_8_1,0,0,0,1,0,0,0,0,0,0
75_6_1,0,0,1,0,0,0,0,0,0,0
795_1_1,0,0,0,0,0,1,0,0,0,0
828_8_2,0,0,0,0,1,0,0,0,0,0
818_7_2,0,0,0,0,1,0,0,0,0,0
541_8_1,0,0,1,0,0,0,0,0,0,0
434_8_1,0,0,1,0,0,0,0,0,0,0
606_6_1,0,0,1,0,0,0,0,0,0,0
374_8_2,0,0,0,1,0,0,0,0,0,0
741_3_1,0,0,1,0,0,0,0,0,0,0
319_2_1,0,0,0,1,0,0,0,0,0,0
618_12_1,0,0,1,0,0,0,0,0,0,0
610_1_1,0,0,1,0,0,0,0,0,0,0
509_4_1,0,0,0,0,0,0,1,0,0,0
499_7_1,0,0,0,0,0,1,0,0,0,0
806_5_1,0,0,1,0,0,0,0,0,0,0
86_6_1,0,0,0,0,1,0,0,0,0,0
529_10_1,0,0,0,0,0,1,0,0,0,0
406_6_1,0,0,0,0,0,1,0,0,0,0
645_2_1,0,0,0,0,0,0,1,0,0,0
511_5_1,0,0,0,0,0,1,0,0,0,0
355_7_1,0,0,0,0,0,1,0,0,0,0
463_3_1,0,0,0,0,0,1,0,0,0,0
506_2_1,0,0,0,0,0,1,0,0,0,0
279_8_1,0,0,0,0,0,0,0,1,0,0
608_3_1,0,0,0,0,1,0,0,0,0,0
291_2_2,0,1,0,0,0,0,0,0,0,0
66_2_1,0,0,0,0,0,0,1,0,0,0
66_3_1,0,0,0,0,0,1,0,0,0,0
650_9_1,0,0,0,1,0,0,0,0,0,0
786_4_3,0,0,0,1,0,0,0,0,0,0
670_5_3,0,0,1,0,0,0,0,0,0,0
628_5_1,0,0,0,0,0,1,0,0,0,0
98_6_1,0,0,0,1,0,0,0,0,0,0
651_8_1,0,0,1,0,0,0,0,0,0,0
812_4_1,0,0,0,1,0,0,0,0,0,0
82_5_1,0,0,0,1,0,0,0,0,0,0
621_1_1,0,0,0,0,1,0,0,0,0,0
275_6_1,0,0,0,0,0,0,1,0,0,0
47_2_1,0,0,0,1,0,0,0,0,0,0
527_10_1,0,0,0,1,0,0,0,0,0,0
48_2_1,0,0,0,1,0,0,0,0,0,0
278_2_1,0,0,0,1,0,0,0,0,0,0
774_1_2,1,0,0,0,0,0,0,0,0,0
202_7_1,0,0,0,0,0,0,1,0,0,0
747_12_1,0,1,0,0,0,0,0,0,0,0
455_3_1,0,0,0,0,0,1,0,0,0,0
121_4_5,0,0,0,1,0,0,0,0,0,0
750_3_1,0,0,0,0,1,0,0,0,0,0
782_5_2,0,0,1,0,0,0,0,0,0,0
634_9_1,0,0,0,1,0,0,0,0,0,0
45_10_1,0,0,0,1,0,0,0,0,0,0
481_1_2,0,0,0,0,0,0,0,1,0,0
555_8_2,0,0,1,0,0,0,0,0,0,0
156_8_1,0,0,0,0,1,0,0,0,0,0
579_12_1,1,0,0,0,0,0,0,0,0,0
462_8_7,0,0,0,1,0,0,0,0,0,0
704_1_2,0,0,0,0,1,0,0,0,0,0
322_1_1,0,0,1,0,0,0,0,0,0,0
429_1_1,0,0,0,0,0,1,0,0,0,0
255_11_1,0,0,0,0,1,0,0,0,0,0
97_5_1,0,1,0,0,0,0,0,0,0,0
766_3_1,1,0,0,0,0,0,0,0,0,0
446_5_1,0,0,0,0,0,0,1,0,0,0
789_5_2,0,0,0,1,0,0,0,0,0,0
761_12_2,0,0,0,0,1,0,0,0,0,0
210_3_1,0,0,0,0,0,0,0,1,0,0
46_8_1,0,0,0,1,0,0,0,0,0,0
